"0399148582";"You Cannot Be Serious";"John McEnroe";"2002";"Putnam Publishing Group";"http://images.amazon.com/images/P/0399148582.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0399148582.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0399148582.01.LZZZZZZZ.jpg"
"0684864320";"LAKE NEWS : A Novel";"Barbara Delinsky";"1999";"Simon &amp; Schuster";"http://images.amazon.com/images/P/0684864320.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0684864320.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0684864320.01.LZZZZZZZ.jpg"
"0525944834";"Liar's Game";"Eric Jerome Dickey";"2000";"Dutton Books";"http://images.amazon.com/images/P/0525944834.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0525944834.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0525944834.01.LZZZZZZZ.jpg"
"0345428900";"Out of the Blue";"Sally Mandel";"2000";"Ballantine Books";"http://images.amazon.com/images/P/0345428900.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345428900.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345428900.01.LZZZZZZZ.jpg"
"0451176812";"Voice of the Eagle";"Linda Lay Shuler";"1993";"Signet Book";"http://images.amazon.com/images/P/0451176812.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451176812.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451176812.01.LZZZZZZZ.jpg"
"0671525794";"The Kingdom by the Sea: A Journey Around Great Britain";"Paul Theroux";"1984";"Pocket Books";"http://images.amazon.com/images/P/0671525794.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671525794.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671525794.01.LZZZZZZZ.jpg"
"0718144538";"Shattered Uk";"Dick Francis";"0";"Michael Joseph Ltd";"http://images.amazon.com/images/P/0718144538.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0718144538.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0718144538.01.LZZZZZZZ.jpg"
"0446602086";"The Proud and the Free";"Janet Dailey";"1995";"Warner Vision";"http://images.amazon.com/images/P/0446602086.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0446602086.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0446602086.01.LZZZZZZZ.jpg"
"0394551427";"Shoah";"Claude Lanzmann";"1985";"Random House Inc";"http://images.amazon.com/images/P/0394551427.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0394551427.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0394551427.01.LZZZZZZZ.jpg"
"0064407667";"The Bad Beginning (A Series of Unfortunate Events, Book 1)";"Lemony Snicket";"1999";"HarperCollins";"http://images.amazon.com/images/P/0064407667.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0064407667.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0064407667.01.LZZZZZZZ.jpg"
"0007100221";"TERROR FIRMA";"Matthew Thomas";"2001";"Trafalgar Square";"http://images.amazon.com/images/P/0007100221.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0007100221.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0007100221.01.LZZZZZZZ.jpg"
"2253148539";"Le Loup-garou";"Boris Vian";"1999";"LGF";"http://images.amazon.com/images/P/2253148539.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2253148539.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2253148539.01.LZZZZZZZ.jpg"
"2253043974";"Chronique d'une mort annoncÃ?Â©e";"Gabriel Garcia Marquez";"1987";"LGF";"http://images.amazon.com/images/P/2253043974.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2253043974.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2253043974.01.LZZZZZZZ.jpg"
"2020315491";"Le neveu d'AmÃ?Â©rique";"Luis SepÃ?Âºlveda";"1998";"Seuil";"http://images.amazon.com/images/P/2020315491.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2020315491.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2020315491.01.LZZZZZZZ.jpg"
"0747549923";"Last Exit to Brooklyn";"Hubert Selby";"2000";"Bloomsbury Pub Ltd";"http://images.amazon.com/images/P/0747549923.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0747549923.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0747549923.01.LZZZZZZZ.jpg"
"0743462335";"More George W. Bushisms: More Verbal Contortions from America's 43rd President";"Jacob Weisberg";"2002";"Simon &amp; Schuster (Trade Division)";"http://images.amazon.com/images/P/0743462335.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0743462335.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0743462335.01.LZZZZZZZ.jpg"
"0140253580";"Therapy";"David Lodge";"1996";"Penguin Putnam~trade";"http://images.amazon.com/images/P/0140253580.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140253580.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140253580.01.LZZZZZZZ.jpg"
"0947782141";"Scottish Ghosts";"Judy Hamilton";"1999";"Lomond Books";"http://images.amazon.com/images/P/0947782141.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0947782141.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0947782141.01.LZZZZZZZ.jpg"
"057120354X";"Awful End (Eddie Dickens Trilogy S.)";"Philip Ardagh";"2000";"Faber Children's Books";"http://images.amazon.com/images/P/057120354X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/057120354X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/057120354X.01.LZZZZZZZ.jpg"
"0349101779";"The Wasp Factory";"Iain Banks";"0";"Abacus";"http://images.amazon.com/images/P/0349101779.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0349101779.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0349101779.01.LZZZZZZZ.jpg"
"0743222229";"George W. Bushisms : The Slate Book of The Accidental Wit and Wisdom of our 43rd President";"Jacob Weisberg";"2001";"Fireside";"http://images.amazon.com/images/P/0743222229.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0743222229.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0743222229.01.LZZZZZZZ.jpg"
"185479549X";"The World's Stupidest Laws";"David Crombie";"2000";"Michael O'Mara Books";"http://images.amazon.com/images/P/185479549X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/185479549X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/185479549X.01.LZZZZZZZ.jpg"
"0140292918";"Of Mice and Men (Steinbeck \"Essentials\")";"John Steinbeck";"2001";"Penguin Books Ltd";"http://images.amazon.com/images/P/0140292918.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140292918.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140292918.01.LZZZZZZZ.jpg"
"1854795554";"The World's Stupidest Signs";"Michael O'Mara";"2000";"Michael O'Mara Books";"http://images.amazon.com/images/P/1854795554.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1854795554.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1854795554.01.LZZZZZZZ.jpg"
"1858813093";"Nessie: The Loch Ness Monster";"Richard Brassey";"2003";"Trafalgar Square Books";"http://images.amazon.com/images/P/1858813093.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1858813093.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1858813093.01.LZZZZZZZ.jpg"
"2871290911";"XIII, tome 13, L'enquÃ?Âªte : the XIII mystery";"Jean Van Hamme";"1999";"Dargaud";"http://images.amazon.com/images/P/2871290911.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2871290911.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2871290911.01.LZZZZZZZ.jpg"
"0198604025";"How Not to Say What You Mean: A Dictionary of Euphemisms (Oxford Paperback Reference S.)";"R. W. Holder";"2003";"Oxford University Press";"http://images.amazon.com/images/P/0198604025.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0198604025.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0198604025.01.LZZZZZZZ.jpg"
"1842151053";"Cooking for One (Cook's Essentials)";"Valerie Ferguson";"2000";"Southwater Publishing";"http://images.amazon.com/images/P/1842151053.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1842151053.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1842151053.01.LZZZZZZZ.jpg"
"2253063339";"Les Fourmis";"Bernard Werber";"2002";"LGF";"http://images.amazon.com/images/P/2253063339.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2253063339.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2253063339.01.LZZZZZZZ.jpg"
"1860198597";"How to Draw Celtic Knotwork: A Practical Handbook";"Andy Sloss";"0";"Brockhampton Press";"http://images.amazon.com/images/P/1860198597.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1860198597.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1860198597.01.LZZZZZZZ.jpg"
"0767908473";"The Sorcerer's Companion: A Guide to the Magical World of Harry Potter";"ALLAN ZOLA KRONZEK";"2001";"Broadway";"http://images.amazon.com/images/P/0767908473.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0767908473.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0767908473.01.LZZZZZZZ.jpg"
"1842040154";"Celtic Myths and Legends";"Charles L. Squire";"2000";"Lomond Books";"http://images.amazon.com/images/P/1842040154.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1842040154.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1842040154.01.LZZZZZZZ.jpg"
"0140622063";"Scottish Folk and Fairy Tales (Penguin Popular Classics)";"Gordon Jarvie";"1997";"Penguin Books Ltd";"http://images.amazon.com/images/P/0140622063.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140622063.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140622063.01.LZZZZZZZ.jpg"
"0571209521";"Terrible Times (Eddie Dickens Trilogy S.)";"Philip Ardagh";"2002";"Faber Children's Books";"http://images.amazon.com/images/P/0571209521.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0571209521.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0571209521.01.LZZZZZZZ.jpg"
"2264009306";"CantilÃ¨nes en gelÃ©e ; Barnum's digest ; Vingt poÃ¨mes inÃ©dits (10/18 [i.e. Dix/dix-huit] ; 517)";"Boris Vian";"1978";"Union gÃ©nÃ©rale d'Ã©ditions";"http://images.amazon.com/images/P/2264009306.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2264009306.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2264009306.01.LZZZZZZZ.jpg"
"1841952931";"Glasgow Zen";"Alan Spence";"2002";"Canongate Books Ltd";"http://images.amazon.com/images/P/1841952931.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1841952931.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1841952931.01.LZZZZZZZ.jpg"
"0890877564";"Totally Muffins Cookbook (Totally Cookbooks)";"Helene Siegel";"1995";"Celestial Arts";"http://images.amazon.com/images/P/0890877564.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0890877564.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0890877564.01.LZZZZZZZ.jpg"
"1405200677";"Tigger's Little Book of Diet and Exercise";"E.H. Shepard";"2002";"Egmont Childrens Books";"http://images.amazon.com/images/P/1405200677.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1405200677.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1405200677.01.LZZZZZZZ.jpg"
"0416196772";"Eeyore's Little Book of Gloom";"Alan Alexander Milne";"1999";"Routledge";"http://images.amazon.com/images/P/0416196772.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0416196772.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0416196772.01.LZZZZZZZ.jpg"
"0747538069";"The Adventures of Dougal";"Eric Thompson";"1998";"Bloomsbury Publishing PLC";"http://images.amazon.com/images/P/0747538069.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0747538069.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0747538069.01.LZZZZZZZ.jpg"
"0375501347";"Amy and Isabelle";"Elizabeth Strout";"1999";"Random House Inc";"http://images.amazon.com/images/P/0375501347.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0375501347.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0375501347.01.LZZZZZZZ.jpg"
"0060927240";"Rule of the Bone : Novel, A";"Russell Banks";"1996";"Perennial";"http://images.amazon.com/images/P/0060927240.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060927240.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060927240.01.LZZZZZZZ.jpg"
"0316776963";"Me Talk Pretty One Day";"David Sedaris";"2001";"Back Bay Books";"http://images.amazon.com/images/P/0316776963.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0316776963.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0316776963.01.LZZZZZZZ.jpg"
"156341029X";"Stone Butch Blues";"Leslie Feinberg";"1993";"Firebrand Books";"http://images.amazon.com/images/P/156341029X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/156341029X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/156341029X.01.LZZZZZZZ.jpg"
"0060934719";"stardust";"Neil Gaiman";"2001";"Perennial";"http://images.amazon.com/images/P/0060934719.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060934719.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060934719.01.LZZZZZZZ.jpg"
"1886383421";"Fires of Aggar";"Chris Anne Wolfe";"2001";"Windstorm Creative";"http://images.amazon.com/images/P/1886383421.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1886383421.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1886383421.01.LZZZZZZZ.jpg"
"1888451084";"Kamikaze Lust";"Lauren Sanders";"2000";"Akashic Books";"http://images.amazon.com/images/P/1888451084.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1888451084.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1888451084.01.LZZZZZZZ.jpg"
"0451450256";"Gossamer Axe";"Gael Baudino";"1993";"New Amer Library";"http://images.amazon.com/images/P/0451450256.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451450256.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451450256.01.LZZZZZZZ.jpg"
"1555835953";"Witchfire";"Lauren Maddison";"2001";"Alyson Books";"http://images.amazon.com/images/P/1555835953.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1555835953.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1555835953.01.LZZZZZZZ.jpg"
"0395877563";"Seven Moves";"Carol Anshaw";"1997";"Mariner Books";"http://images.amazon.com/images/P/0395877563.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0395877563.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0395877563.01.LZZZZZZZ.jpg"
"0962893862";"Return to Isis";"Jean Stewart";"1992";"Rising Tide Press (AZ)";"http://images.amazon.com/images/P/0962893862.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0962893862.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0962893862.01.LZZZZZZZ.jpg"
"1555834531";"Hood";"Emma Donoghue";"1998";"Alyson Publications";"http://images.amazon.com/images/P/1555834531.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1555834531.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1555834531.01.LZZZZZZZ.jpg"
"0393318435";"Leaving Pipe Shop: Memories of Kin";"Deborah McDowell";"1998";"W. W. Norton &amp; Company";"http://images.amazon.com/images/P/0393318435.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0393318435.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0393318435.01.LZZZZZZZ.jpg"
"0889740828";"Love Ruins Everything: A Novel";"Karen X. Tulchinsky";"1998";"Press Gang Publishers";"http://images.amazon.com/images/P/0889740828.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0889740828.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0889740828.01.LZZZZZZZ.jpg"
"1563410443";"Skin: Talking About Sex, Class &amp; Literature";"Dorothy Allison";"1994";"Firebrand Books";"http://images.amazon.com/images/P/1563410443.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1563410443.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1563410443.01.LZZZZZZZ.jpg"
"1563899388";"Death: At Death's Door (Vertigo, Number 1)";"Jill Thompson";"2003";"DC Comics";"http://images.amazon.com/images/P/1563899388.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1563899388.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1563899388.01.LZZZZZZZ.jpg"
"1563411148";"The Second Coming of Curly Red";"Jody Seay";"1999";"Firebrand Books";"http://images.amazon.com/images/P/1563411148.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1563411148.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1563411148.01.LZZZZZZZ.jpg"
"0553579681";"Night Mares";"Manda Scott";"1999";"Crimeline";"http://images.amazon.com/images/P/0553579681.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553579681.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553579681.01.LZZZZZZZ.jpg"
"0553579673";"Hen's Teeth";"Manda Scott";"1999";"Bantam Books";"http://images.amazon.com/images/P/0553579673.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553579673.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553579673.01.LZZZZZZZ.jpg"
"0451181379";"The Door to December";"Dean R. Koontz";"1994";"Signet Book";"http://images.amazon.com/images/P/0451181379.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451181379.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451181379.01.LZZZZZZZ.jpg"
"0786889160";"No Shirt, No Shoes, No Problem!";"Jeff Foxworthy";"1997";"Warner Books (Mm)";"http://images.amazon.com/images/P/0786889160.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0786889160.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0786889160.01.LZZZZZZZ.jpg"
"0345370740";"The Scions of Shannara (Heritage of Shannara (Paperback))";"Terry Brooks";"1993";"Del Rey Books";"http://images.amazon.com/images/P/0345370740.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345370740.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345370740.01.LZZZZZZZ.jpg"
"0553574175";"Star Wars the Rebel Dawn: The Han Solo Trilogy (Star Wars: Han Solo Trilogy (Paperback))";"A.C. Crispin";"1998";"Spectra Books";"http://images.amazon.com/images/P/0553574175.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553574175.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553574175.01.LZZZZZZZ.jpg"
"0553574167";"The Hutt Gambit (Star Wars: The Han Solo Trilogy, Vol. 2)";"A. C. Crispin";"1998";"Bantam Books";"http://images.amazon.com/images/P/0553574167.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553574167.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553574167.01.LZZZZZZZ.jpg"
"0553574159";"The Paradise Snare (Star Wars: The Han Solo Trilogy, Volume 1)";"A. C. Crispin";"1998";"Spectra Books";"http://images.amazon.com/images/P/0553574159.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553574159.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553574159.01.LZZZZZZZ.jpg"
"0312287240";"A Year of Full Moons";"Madelyn Arnold";"2002";"Stonewall Inn Editions";"http://images.amazon.com/images/P/0312287240.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312287240.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312287240.01.LZZZZZZZ.jpg"
"0679801146";"Alanna: The First Adventure (Song of the Lioness (Paperback))";"Tamora Pierce";"1989";"Random House Children's Books";"http://images.amazon.com/images/P/0679801146.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0679801146.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0679801146.01.LZZZZZZZ.jpg"
"0446300101";"The Beans of Egypt, Maine";"Carolyn Chute";"1986";"Warner Books";"http://images.amazon.com/images/P/0446300101.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0446300101.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0446300101.01.LZZZZZZZ.jpg"
"0821750410";"Warrior Moon";"Sara Orwig";"1995";"Zebra Books";"http://images.amazon.com/images/P/0821750410.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0821750410.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0821750410.01.LZZZZZZZ.jpg"
"0425142485";"The Funhouse";"Dean R. Koontz";"1994";"Berkley Publishing Group";"http://images.amazon.com/images/P/0425142485.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0425142485.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0425142485.01.LZZZZZZZ.jpg"
"0451456548";"Cold Iron";"Melisa Michaels";"1997";"Roc";"http://images.amazon.com/images/P/0451456548.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451456548.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451456548.01.LZZZZZZZ.jpg"
"0060006048";"Circle of Three #12: Written in the Stars (Circle of Three)";"Isobel Bird";"2001";"Avon";"http://images.amazon.com/images/P/0060006048.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060006048.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060006048.01.LZZZZZZZ.jpg"
"0312906552";"The Space Merchants";"Frederik Pohl";"1987";"St Martins Pr";"http://images.amazon.com/images/P/0312906552.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312906552.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312906552.01.LZZZZZZZ.jpg"
"0440117291";"DREAMSNAKE";"VONDA MCINTYRE";"1986";"Dell";"http://images.amazon.com/images/P/0440117291.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0440117291.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0440117291.01.LZZZZZZZ.jpg"
"0425049981";"Titan";"John Varley";"1980";"Berkley Publishing Group";"http://images.amazon.com/images/P/0425049981.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0425049981.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0425049981.01.LZZZZZZZ.jpg"
"0374386676";"The Year They Burned the Books";"Nancy Garden";"1999";"Farrar Straus Giroux";"http://images.amazon.com/images/P/0374386676.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0374386676.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0374386676.01.LZZZZZZZ.jpg"
"0786886463";"A Density of Souls";"Christopher Rice";"2001";"Miramax";"http://images.amazon.com/images/P/0786886463.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0786886463.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0786886463.01.LZZZZZZZ.jpg"
"0345395379";"Slow River";"Nicola Griffith";"1996";"Ballantine Books";"http://images.amazon.com/images/P/0345395379.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345395379.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345395379.01.LZZZZZZZ.jpg"
"0380788497";"Changer";"Jane Lindskold";"1998";"Eos";"http://images.amazon.com/images/P/0380788497.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0380788497.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0380788497.01.LZZZZZZZ.jpg"
"0307215342";"Trixie Belden and the Mystery Off Glen Road (Mystery Off Glen Road)";"Julie Campbell";"1977";"Random House Childrens Books";"http://images.amazon.com/images/P/0307215342.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0307215342.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0307215342.01.LZZZZZZZ.jpg"
"0374343381";"Lark in the Morning";"Nancy Garden";"1991";"Farrar Straus &amp; Giroux";"http://images.amazon.com/images/P/0374343381.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0374343381.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0374343381.01.LZZZZZZZ.jpg"
"0345403339";"Saving Grace";"LEE SMITH";"1996";"Ballantine Books";"http://images.amazon.com/images/P/0345403339.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345403339.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345403339.01.LZZZZZZZ.jpg"
"0440226694";"Lena (50 State Quarters)";"JACQUELINE WOODSON";"2000";"Laurel Leaf";"http://images.amazon.com/images/P/0440226694.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0440226694.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0440226694.01.LZZZZZZZ.jpg"
"0440219604";"I Hadn't Meant to Tell You This";"Jacqueline Woodson";"1995";"Laurel-Leaf Books";"http://images.amazon.com/images/P/0440219604.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0440219604.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0440219604.01.LZZZZZZZ.jpg"
"0767903285";"Raise the Roof: The Inspiring Inside Story of the Tennessee Lady Vols' Undefeated 1997-98 Season";"Pat Head Summitt";"1998";"Broadway Books";"http://images.amazon.com/images/P/0767903285.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0767903285.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0767903285.01.LZZZZZZZ.jpg"
"0345429176";"Ufos, JFK and Elvis: Conspiracies You Don't Have to Be Crazy to Believe";"Richard Belzer";"1999";"Ballantine Books";"http://images.amazon.com/images/P/0345429176.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345429176.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345429176.01.LZZZZZZZ.jpg"
"038529929X";"Hannibal";"Thomas Harris";"1999";"Del Sol Press";"http://images.amazon.com/images/P/038529929X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/038529929X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/038529929X.01.LZZZZZZZ.jpg"
"1573229571";"About a Boy (Movie Tie-In)";"Nick Hornby";"2002";"Riverhead Books";"http://images.amazon.com/images/P/1573229571.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1573229571.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1573229571.01.LZZZZZZZ.jpg"
"0345418778";"Mostly Harmless";"Douglas Adams";"2000";"Ballantine Books";"http://images.amazon.com/images/P/0345418778.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345418778.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345418778.01.LZZZZZZZ.jpg"
"0517201658";"The Thorn Birds (Modern Classics)";"Colleen McCullough";"1998";"Wings";"http://images.amazon.com/images/P/0517201658.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0517201658.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0517201658.01.LZZZZZZZ.jpg"
